id,defective,model,state
MCQ_36_9,no,DeepSeek-V4-flash,option-only
MCQ_37_2,yes,DeepSeek-V4-flash,neither
MCQ_37_3,yes,DeepSeek-V4-flash,neither
MCQ_36_10,no,DeepSeek-V4-flash,both
MCQ_37_4,yes,DeepSeek-V4-flash,option-only
MCQ_36_7,no,DeepSeek-V4-flash,option-only
MCQ_37_5,yes,DeepSeek-V4-flash,neither
MCQ_37_6,yes,DeepSeek-V4-flash,neither
MCQ_37_7,yes,DeepSeek-V4-flash,neither
MCQ_37_8,yes,DeepSeek-V4-flash,option-only
MCQ_37_9,yes,DeepSeek-V4-flash,neither
MCQ_37_10,yes,DeepSeek-V4-flash,option-only
MCQ_38_1,yes,DeepSeek-V4-flash,option-only
MCQ_38_2,yes,DeepSeek-V4-flash,option-only
MCQ_38_4,yes,DeepSeek-V4-flash,option-only
MCQ_38_3,yes,DeepSeek-V4-flash,option-only
MCQ_38_7,yes,DeepSeek-V4-flash,option-only
MCQ_38_6,yes,DeepSeek-V4-flash,option-only
MCQ_38_5,yes,DeepSeek-V4-flash,option-only
MCQ_38_9,yes,DeepSeek-V4-flash,option-only
MCQ_39_1,yes,DeepSeek-V4-flash,option-only
MCQ_39_2,yes,DeepSeek-V4-flash,neither
MCQ_38_8,yes,DeepSeek-V4-flash,option-only
MCQ_39_3,yes,DeepSeek-V4-flash,option-only
MCQ_39_4,yes,DeepSeek-V4-flash,option-only
MCQ_38_10,yes,DeepSeek-V4-flash,option-only
MCQ_39_7,yes,DeepSeek-V4-flash,option-only
MCQ_39_8,yes,DeepSeek-V4-flash,option-only
MCQ_39_5,yes,DeepSeek-V4-flash,both
MCQ_39_10,yes,DeepSeek-V4-flash,option-only
MCQ_39_9,yes,DeepSeek-V4-flash,option-only
MCQ_40_1,no,DeepSeek-V4-flash,both
MCQ_40_2,no,DeepSeek-V4-flash,both
MCQ_40_3,no,DeepSeek-V4-flash,both
MCQ_40_5,no,DeepSeek-V4-flash,neither
MCQ_40_4,no,DeepSeek-V4-flash,both
MCQ_40_6,no,DeepSeek-V4-flash,both
MCQ_40_8,no,DeepSeek-V4-flash,both
MCQ_40_10,no,DeepSeek-V4-flash,both
MCQ_40_9,no,DeepSeek-V4-flash,both
MCQ_39_6,yes,DeepSeek-V4-flash,option-only
MCQ_40_7,no,DeepSeek-V4-flash,both
MCQ_41_1,no,DeepSeek-V4-flash,both
MCQ_41_4,no,DeepSeek-V4-flash,both
MCQ_41_5,no,DeepSeek-V4-flash,code-only
MCQ_41_3,no,DeepSeek-V4-flash,option-only
MCQ_41_2,no,DeepSeek-V4-flash,both
MCQ_41_6,no,DeepSeek-V4-flash,both
MCQ_41_9,no,DeepSeek-V4-flash,option-only
MCQ_41_7,no,DeepSeek-V4-flash,code-only
MCQ_42_1,no,DeepSeek-V4-flash,both
MCQ_41_8,no,DeepSeek-V4-flash,option-only
MCQ_42_2,no,DeepSeek-V4-flash,both
MCQ_41_10,no,DeepSeek-V4-flash,both
MCQ_42_3,no,DeepSeek-V4-flash,both
MCQ_42_4,no,DeepSeek-V4-flash,both
MCQ_42_5,no,DeepSeek-V4-flash,both
MCQ_42_6,no,DeepSeek-V4-flash,both
MCQ_42_7,no,DeepSeek-V4-flash,both
MCQ_42_8,no,DeepSeek-V4-flash,both
MCQ_42_9,no,DeepSeek-V4-flash,both
MCQ_42_10,no,DeepSeek-V4-flash,both
MCQ_45_1,no,DeepSeek-V4-flash,option-only
MCQ_45_3,no,DeepSeek-V4-flash,both
MCQ_45_5,no,DeepSeek-V4-flash,code-only
MCQ_45_2,no,DeepSeek-V4-flash,both
MCQ_45_6,no,DeepSeek-V4-flash,code-only
MCQ_45_7,no,DeepSeek-V4-flash,option-only
MCQ_45_8,no,DeepSeek-V4-flash,both
MCQ_46_1,no,DeepSeek-V4-flash,both
MCQ_46_2,no,DeepSeek-V4-flash,option-only
MCQ_45_9,no,DeepSeek-V4-flash,both
MCQ_46_3,no,DeepSeek-V4-flash,both
MCQ_45_4,no,DeepSeek-V4-flash,both
MCQ_46_5,no,DeepSeek-V4-flash,option-only
MCQ_46_4,no,DeepSeek-V4-flash,option-only
MCQ_45_10,no,DeepSeek-V4-flash,both
MCQ_46_6,no,DeepSeek-V4-flash,both
MCQ_46_7,no,DeepSeek-V4-flash,both
MCQ_46_8,no,DeepSeek-V4-flash,option-only
MCQ_46_9,no,DeepSeek-V4-flash,option-only
MCQ_47_2,no,DeepSeek-V4-flash,both
MCQ_47_4,no,DeepSeek-V4-flash,both
MCQ_47_1,no,DeepSeek-V4-flash,both
MCQ_46_10,no,DeepSeek-V4-flash,both
MCQ_47_3,no,DeepSeek-V4-flash,both
MCQ_47_7,no,DeepSeek-V4-flash,both
MCQ_47_6,no,DeepSeek-V4-flash,both
MCQ_47_5,no,DeepSeek-V4-flash,both
MCQ_47_8,no,DeepSeek-V4-flash,both
MCQ_47_9,no,DeepSeek-V4-flash,both
MCQ_47_10,no,DeepSeek-V4-flash,both
MCQ_48_4,no,DeepSeek-V4-flash,option-only
MCQ_48_2,no,DeepSeek-V4-flash,option-only
MCQ_48_1,no,DeepSeek-V4-flash,both
MCQ_48_5,no,DeepSeek-V4-flash,option-only
MCQ_48_3,no,DeepSeek-V4-flash,neither
MCQ_48_8,no,DeepSeek-V4-flash,option-only
MCQ_48_6,no,DeepSeek-V4-flash,both
MCQ_48_7,no,DeepSeek-V4-flash,option-only
MCQ_48_9,no,DeepSeek-V4-flash,option-only
MCQ_48_10,no,DeepSeek-V4-flash,option-only
MCQ_49_3,no,DeepSeek-V4-flash,both
MCQ_49_1,no,DeepSeek-V4-flash,both
MCQ_49_4,no,DeepSeek-V4-flash,both
MCQ_49_2,no,DeepSeek-V4-flash,both
MCQ_49_5,no,DeepSeek-V4-flash,both
MCQ_49_6,no,DeepSeek-V4-flash,both
MCQ_49_9,no,DeepSeek-V4-flash,both
MCQ_49_8,no,DeepSeek-V4-flash,both
MCQ_49_7,no,DeepSeek-V4-flash,both
MCQ_49_10,no,DeepSeek-V4-flash,both
MCQ_50_3,yes,DeepSeek-V4-flash,option-only
MCQ_50_1,yes,DeepSeek-V4-flash,option-only
MCQ_50_4,yes,DeepSeek-V4-flash,both
MCQ_50_2,yes,DeepSeek-V4-flash,option-only
MCQ_50_5,yes,DeepSeek-V4-flash,option-only
MCQ_50_6,yes,DeepSeek-V4-flash,option-only
MCQ_50_9,yes,DeepSeek-V4-flash,option-only
MCQ_50_10,yes,DeepSeek-V4-flash,option-only
MCQ_50_8,yes,DeepSeek-V4-flash,both
MCQ_50_7,yes,DeepSeek-V4-flash,option-only
MCQ_51_2,no,DeepSeek-V4-flash,option-only
MCQ_51_1,no,DeepSeek-V4-flash,neither
MCQ_51_3,no,DeepSeek-V4-flash,option-only
MCQ_51_4,no,DeepSeek-V4-flash,option-only
MCQ_51_7,no,DeepSeek-V4-flash,option-only
MCQ_51_6,no,DeepSeek-V4-flash,neither
MCQ_51_5,no,DeepSeek-V4-flash,neither
MCQ_51_10,no,DeepSeek-V4-flash,neither
MCQ_51_9,no,DeepSeek-V4-flash,neither
MCQ_51_8,no,DeepSeek-V4-flash,option-only
MCQ_52_3,yes,DeepSeek-V4-flash,option-only
MCQ_52_2,yes,DeepSeek-V4-flash,option-only
MCQ_52_5,yes,DeepSeek-V4-flash,option-only
MCQ_52_6,yes,DeepSeek-V4-flash,option-only
MCQ_52_1,yes,DeepSeek-V4-flash,neither
MCQ_52_7,yes,DeepSeek-V4-flash,option-only
MCQ_55_1,no,DeepSeek-V4-flash,option-only
MCQ_52_9,yes,DeepSeek-V4-flash,option-only
MCQ_55_2,no,DeepSeek-V4-flash,option-only
MCQ_55_3,no,DeepSeek-V4-flash,option-only
MCQ_55_5,no,DeepSeek-V4-flash,neither
MCQ_55_4,no,DeepSeek-V4-flash,option-only
MCQ_52_10,yes,DeepSeek-V4-flash,option-only
MCQ_55_6,no,DeepSeek-V4-flash,option-only
MCQ_55_8,no,DeepSeek-V4-flash,neither
MCQ_55_7,no,DeepSeek-V4-flash,option-only
MCQ_56_1,yes,DeepSeek-V4-flash,option-only
MCQ_55_9,no,DeepSeek-V4-flash,both
MCQ_56_2,yes,DeepSeek-V4-flash,option-only
MCQ_55_10,no,DeepSeek-V4-flash,option-only
MCQ_56_3,yes,DeepSeek-V4-flash,both
MCQ_56_5,yes,DeepSeek-V4-flash,option-only
MCQ_56_4,yes,DeepSeek-V4-flash,both
MCQ_56_6,yes,DeepSeek-V4-flash,both
MCQ_56_9,yes,DeepSeek-V4-flash,both
MCQ_56_8,yes,DeepSeek-V4-flash,both
MCQ_56_7,yes,DeepSeek-V4-flash,both
MCQ_52_8,yes,DeepSeek-V4-flash,option-only
MCQ_56_10,yes,DeepSeek-V4-flash,both
MCQ_59_4,no,DeepSeek-V4-flash,option-only
MCQ_59_3,no,DeepSeek-V4-flash,option-only
MCQ_59_2,no,DeepSeek-V4-flash,option-only
MCQ_52_4,yes,DeepSeek-V4-flash,option-only
MCQ_59_5,no,DeepSeek-V4-flash,option-only
MCQ_59_1,no,DeepSeek-V4-flash,option-only
MCQ_59_10,no,DeepSeek-V4-flash,option-only
MCQ_59_7,no,DeepSeek-V4-flash,option-only
MCQ_59_6,no,DeepSeek-V4-flash,option-only
MCQ_59_8,no,DeepSeek-V4-flash,option-only
MCQ_59_9,no,DeepSeek-V4-flash,option-only
MCQ_60_1,no,DeepSeek-V4-flash,option-only
MCQ_60_4,no,DeepSeek-V4-flash,option-only
MCQ_60_3,no,DeepSeek-V4-flash,option-only
MCQ_60_2,no,DeepSeek-V4-flash,option-only
MCQ_60_5,no,DeepSeek-V4-flash,neither
MCQ_60_6,no,DeepSeek-V4-flash,option-only
MCQ_60_9,no,DeepSeek-V4-flash,neither
MCQ_60_10,no,DeepSeek-V4-flash,option-only
MCQ_60_7,no,DeepSeek-V4-flash,option-only
MCQ_60_8,no,DeepSeek-V4-flash,neither
MCQ_61_1,no,DeepSeek-V4-flash,option-only
MCQ_61_2,no,DeepSeek-V4-flash,both
MCQ_61_5,no,DeepSeek-V4-flash,both
MCQ_61_6,no,DeepSeek-V4-flash,both
MCQ_61_7,no,DeepSeek-V4-flash,both
MCQ_61_3,no,DeepSeek-V4-flash,option-only
MCQ_61_9,no,DeepSeek-V4-flash,option-only
MCQ_61_4,no,DeepSeek-V4-flash,option-only
MCQ_61_10,no,DeepSeek-V4-flash,both
MCQ_61_8,no,DeepSeek-V4-flash,option-only
MCQ_63_2,yes,DeepSeek-V4-flash,option-only
MCQ_63_1,yes,DeepSeek-V4-flash,option-only
MCQ_63_6,yes,DeepSeek-V4-flash,option-only
MCQ_63_5,yes,DeepSeek-V4-flash,option-only
MCQ_63_3,yes,DeepSeek-V4-flash,neither
MCQ_63_4,yes,DeepSeek-V4-flash,option-only
MCQ_63_8,yes,DeepSeek-V4-flash,option-only
MCQ_63_7,yes,DeepSeek-V4-flash,option-only
MCQ_64_1,no,DeepSeek-V4-flash,option-only
MCQ_64_2,no,DeepSeek-V4-flash,both
MCQ_64_3,no,DeepSeek-V4-flash,both
MCQ_63_10,yes,DeepSeek-V4-flash,neither
MCQ_64_4,no,DeepSeek-V4-flash,both
MCQ_64_6,no,DeepSeek-V4-flash,both
MCQ_64_5,no,DeepSeek-V4-flash,both
MCQ_64_7,no,DeepSeek-V4-flash,both
MCQ_65_1,no,DeepSeek-V4-flash,option-only
MCQ_64_8,no,DeepSeek-V4-flash,both
MCQ_65_2,no,DeepSeek-V4-flash,both
MCQ_65_3,no,DeepSeek-V4-flash,both
MCQ_63_9,yes,DeepSeek-V4-flash,neither
MCQ_64_9,no,DeepSeek-V4-flash,both
MCQ_64_10,no,DeepSeek-V4-flash,option-only
MCQ_65_4,no,DeepSeek-V4-flash,option-only
MCQ_65_6,no,DeepSeek-V4-flash,option-only
MCQ_65_5,no,DeepSeek-V4-flash,option-only
MCQ_65_7,no,DeepSeek-V4-flash,option-only
MCQ_65_8,no,DeepSeek-V4-flash,option-only
MCQ_65_9,no,DeepSeek-V4-flash,both
MCQ_65_10,no,DeepSeek-V4-flash,both
MCQ_66_1,no,DeepSeek-V4-flash,both
MCQ_66_2,no,DeepSeek-V4-flash,both
MCQ_66_3,no,DeepSeek-V4-flash,both
MCQ_66_4,no,DeepSeek-V4-flash,both
MCQ_66_5,no,DeepSeek-V4-flash,both
MCQ_66_6,no,DeepSeek-V4-flash,both
MCQ_66_7,no,DeepSeek-V4-flash,both
MCQ_66_8,no,DeepSeek-V4-flash,both
MCQ_66_9,no,DeepSeek-V4-flash,both
MCQ_66_10,no,DeepSeek-V4-flash,both
MCQ_67_2,no,DeepSeek-V4-flash,option-only
MCQ_67_4,no,DeepSeek-V4-flash,option-only
MCQ_67_5,no,DeepSeek-V4-flash,option-only
MCQ_67_7,no,DeepSeek-V4-flash,neither
MCQ_67_6,no,DeepSeek-V4-flash,neither
MCQ_67_10,no,DeepSeek-V4-flash,option-only
MCQ_67_1,no,DeepSeek-V4-flash,neither
MCQ_67_9,no,DeepSeek-V4-flash,neither
MCQ_69_3,no,DeepSeek-V4-flash,option-only
MCQ_69_2,no,DeepSeek-V4-flash,option-only
MCQ_67_8,no,DeepSeek-V4-flash,option-only
MCQ_67_3,no,DeepSeek-V4-flash,option-only
MCQ_69_4,no,DeepSeek-V4-flash,both
MCQ_69_6,no,DeepSeek-V4-flash,option-only
MCQ_69_5,no,DeepSeek-V4-flash,both
MCQ_69_1,no,DeepSeek-V4-flash,both
MCQ_69_7,no,DeepSeek-V4-flash,both
MCQ_69_10,no,DeepSeek-V4-flash,both
MCQ_70_2,no,DeepSeek-V4-flash,option-only
MCQ_70_1,no,DeepSeek-V4-flash,option-only
MCQ_69_9,no,DeepSeek-V4-flash,both
MCQ_70_3,no,DeepSeek-V4-flash,option-only
MCQ_70_4,no,DeepSeek-V4-flash,option-only
MCQ_70_5,no,DeepSeek-V4-flash,option-only
MCQ_70_6,no,DeepSeek-V4-flash,option-only
MCQ_69_8,no,DeepSeek-V4-flash,both
MCQ_70_7,no,DeepSeek-V4-flash,neither
MCQ_70_8,no,DeepSeek-V4-flash,option-only
MCQ_70_9,no,DeepSeek-V4-flash,neither
MCQ_70_10,no,DeepSeek-V4-flash,neither
MCQ_71_2,no,DeepSeek-V4-flash,option-only
MCQ_71_4,no,DeepSeek-V4-flash,option-only
MCQ_71_1,no,DeepSeek-V4-flash,both
MCQ_71_3,no,DeepSeek-V4-flash,both
MCQ_71_5,no,DeepSeek-V4-flash,both
MCQ_71_10,no,DeepSeek-V4-flash,option-only
MCQ_71_6,no,DeepSeek-V4-flash,option-only
MCQ_71_7,no,DeepSeek-V4-flash,option-only
MCQ_71_9,no,DeepSeek-V4-flash,both
MCQ_71_8,no,DeepSeek-V4-flash,option-only
MCQ_72_1,no,DeepSeek-V4-flash,option-only
MCQ_72_2,no,DeepSeek-V4-flash,option-only
MCQ_72_3,no,DeepSeek-V4-flash,option-only
MCQ_72_6,no,DeepSeek-V4-flash,both
MCQ_72_5,no,DeepSeek-V4-flash,option-only
MCQ_72_4,no,DeepSeek-V4-flash,neither
MCQ_72_7,no,DeepSeek-V4-flash,option-only
MCQ_74_2,yes,DeepSeek-V4-flash,neither
MCQ_74_1,yes,DeepSeek-V4-flash,option-only
MCQ_74_3,yes,DeepSeek-V4-flash,neither
MCQ_74_4,yes,DeepSeek-V4-flash,neither
MCQ_72_8,no,DeepSeek-V4-flash,option-only
MCQ_74_5,yes,DeepSeek-V4-flash,neither
MCQ_74_6,yes,DeepSeek-V4-flash,option-only
MCQ_74_7,yes,DeepSeek-V4-flash,option-only
MCQ_72_10,no,DeepSeek-V4-flash,option-only
MCQ_74_9,yes,DeepSeek-V4-flash,neither
MCQ_74_8,yes,DeepSeek-V4-flash,option-only
MCQ_74_10,yes,DeepSeek-V4-flash,option-only
MCQ_75_2,yes,DeepSeek-V4-flash,option-only
MCQ_72_9,no,DeepSeek-V4-flash,option-only
MCQ_75_1,yes,DeepSeek-V4-flash,option-only
MCQ_75_3,yes,DeepSeek-V4-flash,option-only
MCQ_75_4,yes,DeepSeek-V4-flash,option-only
MCQ_75_6,yes,DeepSeek-V4-flash,option-only
MCQ_75_5,yes,DeepSeek-V4-flash,option-only
MCQ_75_8,yes,DeepSeek-V4-flash,option-only
MCQ_75_7,yes,DeepSeek-V4-flash,option-only
MCQ_75_10,yes,DeepSeek-V4-flash,option-only
MCQ_76_2,no,DeepSeek-V4-flash,both
MCQ_76_1,no,DeepSeek-V4-flash,both
MCQ_76_3,no,DeepSeek-V4-flash,both
MCQ_76_4,no,DeepSeek-V4-flash,both
MCQ_76_6,no,DeepSeek-V4-flash,both
MCQ_76_5,no,DeepSeek-V4-flash,both
MCQ_76_7,no,DeepSeek-V4-flash,both
MCQ_76_9,no,DeepSeek-V4-flash,both
MCQ_76_10,no,DeepSeek-V4-flash,both
MCQ_77_1,no,DeepSeek-V4-flash,option-only
MCQ_77_3,no,DeepSeek-V4-flash,neither
MCQ_76_8,no,DeepSeek-V4-flash,both
MCQ_77_2,no,DeepSeek-V4-flash,neither
MCQ_77_4,no,DeepSeek-V4-flash,neither
MCQ_77_5,no,DeepSeek-V4-flash,neither
MCQ_77_7,no,DeepSeek-V4-flash,option-only
MCQ_77_6,no,DeepSeek-V4-flash,neither
MCQ_75_9,yes,DeepSeek-V4-flash,option-only
MCQ_77_9,no,DeepSeek-V4-flash,neither
MCQ_77_8,no,DeepSeek-V4-flash,neither
MCQ_77_10,no,DeepSeek-V4-flash,option-only
MCQ_79_1,yes,DeepSeek-V4-flash,option-only
MCQ_79_4,yes,DeepSeek-V4-flash,option-only
MCQ_79_2,yes,DeepSeek-V4-flash,neither
MCQ_79_5,yes,DeepSeek-V4-flash,option-only
MCQ_79_3,yes,DeepSeek-V4-flash,option-only
MCQ_79_6,yes,DeepSeek-V4-flash,option-only
MCQ_79_7,yes,DeepSeek-V4-flash,option-only
MCQ_79_8,yes,DeepSeek-V4-flash,option-only
MCQ_79_10,yes,DeepSeek-V4-flash,neither
MCQ_79_9,yes,DeepSeek-V4-flash,option-only
MCQ_80_2,no,DeepSeek-V4-flash,neither
MCQ_80_1,no,DeepSeek-V4-flash,option-only
MCQ_80_3,no,DeepSeek-V4-flash,option-only
MCQ_80_4,no,DeepSeek-V4-flash,both
MCQ_80_5,no,DeepSeek-V4-flash,both
MCQ_80_7,no,DeepSeek-V4-flash,option-only
MCQ_80_6,no,DeepSeek-V4-flash,both
MCQ_80_8,no,DeepSeek-V4-flash,both
MCQ_80_9,no,DeepSeek-V4-flash,both
MCQ_80_10,no,DeepSeek-V4-flash,option-only
